episode_num,config_idx,radius,N,steps,v_table_size,h_table_size,epsilon
2374,48,11,70,140,12797+2,12599,0.059400
2375,48,11,70,139,12797+2,12599,0.057500
2376,48,11,70,140,12797+2,12599,0.055600
2377,48,11,70,139,12797+2,12599,0.053700
2378,48,11,70,140,12797+2,12599,0.051800
2379,48,11,70,139,12797+2,12599,0.049900
2380,48,11,70,139,12797+2,12599,0.048000
2381,48,11,70,139,12797+2,12599,0.046100
2382,48,11,70,139,12797+2,12599,0.044200
2383,48,11,70,139,12797+2,12599,0.042300
2384,48,11,70,139,12797+2,12599,0.040400
2385,48,11,70,139,12797+2,12599,0.038500
2386,48,11,70,139,12797+2,12599,0.036600
2387,48,11,70,139,12797+2,12599,0.034700
2388,48,11,70,139,12797+2,12599,0.032800
2389,48,11,70,139,12797+2,12599,0.030900
2390,48,11,70,139,12797+2,12599,0.029000
2391,48,11,70,139,12797+2,12600,0.027100
2392,48,11,70,139,12797+2,12600,0.025200
2393,48,11,70,139,12797+2,12600,0.023300
2394,48,11,70,141,12797+2,12600,0.021400
2395,48,11,70,140,12797+2,12600,0.019500
2396,48,11,70,139,12797+2,12600,0.017600
2397,48,11,70,141,12797+2,12601,0.015700
2398,48,11,70,139,12797+2,12601,0.013800
2399,48,11,70,139,12797+2,12602,0.011900
2400,48,11,70,142,12797+2,12602,0.010000
2401,49,11,80,161,12797+2,12602,0.198100
2402,49,11,80,159,12797+2,12604,0.196200
2403,49,11,80,160,12797+2,12605,0.194300
2404,49,11,80,161,12797+2,12606,0.192400
2405,49,11,80,160,12797+2,12606,0.190500
2406,49,11,80,161,12797+2,12606,0.188600
2407,49,11,80,161,12797+2,12608,0.186700
2408,49,11,80,160,12797+2,12609,0.184800
2409,49,11,80,160,12797+2,12609,0.182900
2410,49,11,80,159,12797+2,12609,0.181000
2411,49,11,80,159,12797+2,12609,0.179100
2412,49,11,80,159,12797+2,12609,0.177200
2413,49,11,80,159,12797+2,12610,0.175300
2414,49,11,80,162,12797+2,12610,0.173400
2415,49,11,80,159,12797+2,12613,0.171500
2416,49,11,80,160,12797+2,12613,0.169600
2417,49,11,80,162,12797+2,12614,0.167700
2418,49,11,80,162,12797+2,12614,0.165800
2419,49,11,80,163,12797+2,12614,0.163900
2420,49,11,80,166,12797+2,12615,0.162000
2421,49,11,80,160,12797+2,12616,0.160100
2422,49,11,80,159,12797+2,12616,0.158200
2423,49,11,80,162,12797+2,12617,0.156300
2424,49,11,80,159,12797+2,12619,0.154400
2425,49,11,80,159,12797+2,12619,0.152500
2426,49,11,80,160,12797+2,12619,0.150600
2427,49,11,80,159,12797+2,12620,0.148700
2428,49,11,80,161,12797+2,12620,0.146800
2429,49,11,80,160,12797+2,12620,0.144900
2430,49,11,80,160,12797+2,12620,0.143000
2431,49,11,80,159,12797+2,12620,0.141100
2432,49,11,80,160,12797+2,12621,0.139200
2433,49,11,80,159,12797+2,12621,0.137300
2434,49,11,80,159,12797+2,12621,0.135400
2435,49,11,80,159,12797+2,12623,0.133500
2436,49,11,80,160,12797+2,12624,0.131600
2437,49,11,80,159,12797+2,12625,0.129700
2438,49,11,80,160,12797+2,12625,0.127800
2439,49,11,80,160,12797+2,12625,0.125900
2440,49,11,80,160,12797+2,12625,0.124000
2441,49,11,80,159,12797+2,12625,0.122100
2442,49,11,80,162,12797+2,12625,0.120200
2443,49,11,80,159,12797+2,12625,0.118300
2444,49,11,80,159,12797+2,12625,0.116400
2445,49,11,80,159,12797+2,12625,0.114500
2446,49,11,80,159,12797+2,12625,0.112600
2447,49,11,80,160,12797+2,12627,0.110700
2448,49,11,80,159,12797+2,12627,0.108800
2449,49,11,80,159,12797+2,12627,0.106900
2450,49,11,80,160,12797+2,12627,0.105000
2451,49,11,80,161,12797+2,12627,0.103100
2452,49,11,80,161,12797+2,12627,0.101200
2453,49,11,80,159,12797+2,12627,0.099300
2454,49,11,80,159,12797+2,12627,0.097400
2455,49,11,80,162,12797+2,12627,0.095500
2456,49,11,80,159,12797+2,12627,0.093600
2457,49,11,80,159,12797+2,12628,0.091700
2458,49,11,80,159,12797+2,12628,0.089800
2459,49,11,80,159,12797+2,12628,0.087900
2460,49,11,80,160,12797+2,12628,0.086000
2461,49,11,80,159,12797+2,12628,0.084100
2462,49,11,80,159,12797+2,12628,0.082200
2463,49,11,80,159,12797+2,12628,0.080300
2464,49,11,80,162,12797+2,12628,0.078400
2465,49,11,80,159,12797+2,12628,0.076500
2466,49,11,80,159,12797+2,12628,0.074600
2467,49,11,80,159,12797+2,12628,0.072700
2468,49,11,80,159,12797+2,12628,0.070800
2469,49,11,80,160,12797+2,12628,0.068900
2470,49,11,80,159,12797+2,12628,0.067000
2471,49,11,80,159,12797+2,12628,0.065100
2472,49,11,80,159,12797+2,12628,0.063200
2473,49,11,80,159,12797+2,12628,0.061300
2474,49,11,80,159,12797+2,12628,0.059400
2475,49,11,80,159,12797+2,12628,0.057500
2476,49,11,80,159,12797+2,12628,0.055600
2477,49,11,80,159,12797+2,12628,0.053700
2478,49,11,80,159,12797+2,12628,0.051800
2479,49,11,80,160,12797+2,12628,0.049900
2480,49,11,80,159,12797+2,12628,0.048000
2481,49,11,80,159,12797+2,12628,0.046100
2482,49,11,80,159,12797+2,12628,0.044200
2483,49,11,80,161,12797+2,12628,0.042300
2484,49,11,80,159,12797+2,12628,0.040400
2485,49,11,80,159,12797+2,12628,0.038500
2486,49,11,80,159,12797+2,12628,0.036600
2487,49,11,80,159,12797+2,12628,0.034700
2488,49,11,80,160,12797+2,12628,0.032800
2489,49,11,80,159,12797+2,12629,0.030900
2490,49,11,80,159,12797+2,12629,0.029000
2491,49,11,80,159,12797+2,12630,0.027100
2492,49,11,80,159,12797+2,12630,0.025200
2493,49,11,80,159,12797+2,12631,0.023300
2494,49,11,80,160,12797+2,12631,0.021400
2495,49,11,80,159,12797+2,12631,0.019500
2496,49,11,80,159,12797+2,12631,0.017600
2497,49,11,80,159,12797+2,12631,0.015700
2498,49,11,80,159,12797+2,12631,0.013800
2499,49,11,80,159,12797+2,12631,0.011900
2500,49,11,80,159,12797+2,12631,0.010000
2501,51,13,1,3,12797+2,12631,0.198100
2502,51,13,1,14,12797+2,12631,0.196200
2503,51,13,1,6,12797+2,12631,0.194300
2504,51,13,1,17,12797+2,12631,0.192400
2505,51,13,1,25,12797+2,12631,0.190500
2506,51,13,1,15,12797+2,12631,0.188600
2507,51,13,1,8,12797+2,12631,0.186700
2508,51,13,1,4,12797+2,12631,0.184800
2509,51,13,1,9,12797+2,12631,0.182900
2510,51,13,1,9,12797+2,12631,0.181000
2511,51,13,1,10,12797+2,12631,0.179100
2512,51,13,1,1,12797+2,12631,0.177200
2513,51,13,1,7,12797+2,12631,0.175300
2514,51,13,1,20,12797+2,12631,0.173400
2515,51,13,1,15,12797+2,12631,0.171500
2516,51,13,1,11,12797+2,12631,0.169600
2517,51,13,1,2,12797+2,12631,0.167700
2518,51,13,1,10,12797+2,12631,0.165800
2519,51,13,1,12,12797+2,12631,0.163900
2520,51,13,1,6,12797+2,12631,0.162000
2521,51,13,1,5,12797+2,12631,0.160100
2522,51,13,1,11,12797+2,12631,0.158200
2523,51,13,1,7,12797+2,12631,0.156300
2524,51,13,1,13,12797+2,12631,0.154400
2525,51,13,1,11,12797+2,12631,0.152500
2526,51,13,1,13,12797+2,12631,0.150600
2527,51,13,1,8,12797+2,12631,0.148700
2528,51,13,1,10,12797+2,12631,0.146800
2529,51,13,1,4,12797+2,12631,0.144900
2530,51,13,1,16,12797+2,12631,0.143000
2531,51,13,1,8,12797+2,12631,0.141100
2532,51,13,1,5,12797+2,12631,0.139200
2533,51,13,1,14,12797+2,12631,0.137300
2534,51,13,1,13,12797+2,12631,0.135400
2535,51,13,1,15,12797+2,12631,0.133500
2536,51,13,1,5,12797+2,12631,0.131600
2537,51,13,1,6,12797+2,12631,0.129700
2538,51,13,1,12,12797+2,12631,0.127800
2539,51,13,1,6,12797+2,12631,0.125900
2540,51,13,1,4,12797+2,12631,0.124000
2541,51,13,1,5,12797+2,12631,0.122100
2542,51,13,1,12,12797+2,12631,0.120200
2543,51,13,1,11,12797+2,12631,0.118300
2544,51,13,1,16,12797+2,12631,0.116400
2545,51,13,1,10,12797+2,12631,0.114500
2546,51,13,1,8,12797+2,12631,0.112600
2547,51,13,1,7,12797+2,12631,0.110700
2548,51,13,1,6,12797+2,12631,0.108800
2549,51,13,1,12,12797+2,12631,0.106900
2550,51,13,1,10,12797+2,12631,0.105000
2551,51,13,1,14,12797+2,12631,0.103100
2552,51,13,1,9,12797+2,12631,0.101200
2553,51,13,1,15,12797+2,12631,0.099300
2554,51,13,1,18,12797+2,12631,0.097400
2555,51,13,1,8,12797+2,12631,0.095500
2556,51,13,1,9,12797+2,12631,0.093600
2557,51,13,1,14,12797+2,12631,0.091700
2558,51,13,1,10,12797+2,12631,0.089800
2559,51,13,1,12,12797+2,12631,0.087900
2560,51,13,1,11,12797+2,12631,0.086000
2561,51,13,1,8,12797+2,12631,0.084100
2562,51,13,1,9,12797+2,12631,0.082200
2563,51,13,1,8,12797+2,12631,0.080300
2564,51,13,1,11,12797+2,12631,0.078400
2565,51,13,1,12,12797+2,12631,0.076500
2566,51,13,1,10,12797+2,12631,0.074600
2567,51,13,1,5,12797+2,12631,0.072700
2568,51,13,1,3,12797+2,12631,0.070800
2569,51,13,1,10,12797+2,12631,0.068900
2570,51,13,1,6,12797+2,12631,0.067000
2571,51,13,1,5,12797+2,12631,0.065100
2572,51,13,1,9,12797+2,12631,0.063200
2573,51,13,1,9,12797+2,12631,0.061300
2574,51,13,1,5,12797+2,12631,0.059400
2575,51,13,1,8,12797+2,12631,0.057500
2576,51,13,1,5,12797+2,12631,0.055600
2577,51,13,1,17,12797+2,12631,0.053700
2578,51,13,1,7,12797+2,12631,0.051800
2579,51,13,1,8,12797+2,12631,0.049900
2580,51,13,1,14,12797+2,12631,0.048000
2581,51,13,1,3,12797+2,12631,0.046100
2582,51,13,1,5,12797+2,12631,0.044200
2583,51,13,1,4,12797+2,12631,0.042300
2584,51,13,1,11,12797+2,12631,0.040400
2585,51,13,1,13,12797+2,12631,0.038500
2586,51,13,1,11,12797+2,12631,0.036600
2587,51,13,1,8,12797+2,12631,0.034700
2588,51,13,1,13,12797+2,12631,0.032800
2589,51,13,1,6,12797+2,12631,0.030900
2590,51,13,1,3,12797+2,12631,0.029000
2591,51,13,1,8,12797+2,12631,0.027100
2592,51,13,1,5,12797+2,12631,0.025200
2593,51,13,1,7,12797+2,12631,0.023300
2594,51,13,1,12,12797+2,12631,0.021400
2595,51,13,1,15,12797+2,12631,0.019500
2596,51,13,1,9,12797+2,12631,0.017600
2597,51,13,1,13,12797+2,12631,0.015700
2598,51,13,1,11,12797+2,12631,0.013800
2599,51,13,1,10,12797+2,12631,0.011900
2600,51,13,1,12,12797+2,12631,0.010000
2601,52,13,10,33,12797+2,12631,0.198100
2602,52,13,10,39,12797+2,12631,0.196200
2603,52,13,10,22,12797+2,12631,0.194300
2604,52,13,10,22,12797+2,12631,0.192400
2605,52,13,10,25,12797+2,12631,0.190500
2606,52,13,10,26,12797+2,12631,0.188600
2607,52,13,10,26,12797+2,12631,0.186700
2608,52,13,10,24,12797+2,12631,0.184800
2609,52,13,10,28,12797+2,12631,0.182900
2610,52,13,10,32,12797+2,12631,0.181000
2611,52,13,10,25,12797+2,12631,0.179100
2612,52,13,10,33,12797+2,12631,0.177200
2613,52,13,10,26,12797+2,12631,0.175300
2614,52,13,10,24,12797+2,12631,0.173400
2615,52,13,10,23,12797+2,12631,0.171500
2616,52,13,10,24,12797+2,12631,0.169600
2617,52,13,10,29,12797+2,12631,0.167700
2618,52,13,10,24,12797+2,12631,0.165800
2619,52,13,10,23,12797+2,12631,0.163900
2620,52,13,10,27,12797+2,12631,0.162000
2621,52,13,10,30,12797+2,12631,0.160100
2622,52,13,10,26,12797+2,12631,0.158200
2623,52,13,10,26,12797+2,12631,0.156300
2624,52,13,10,21,12797+2,12631,0.154400
2625,52,13,10,24,12797+2,12631,0.152500
2626,52,13,10,22,12797+2,12631,0.150600
2627,52,13,10,23,12797+2,12631,0.148700
2628,52,13,10,23,12797+2,12631,0.146800
2629,52,13,10,20,12797+2,12631,0.144900
2630,52,13,10,29,12797+2,12632,0.143000
2631,52,13,10,27,12797+2,12632,0.141100
2632,52,13,10,21,12797+2,12632,0.139200
2633,52,13,10,22,12797+2,12632,0.137300
2634,52,13,10,21,12797+2,12632,0.135400
2635,52,13,10,27,12797+2,12632,0.133500
2636,52,13,10,25,12797+2,12632,0.131600
2637,52,13,10,25,12797+2,12632,0.129700
2638,52,13,10,25,12797+2,12632,0.127800
2639,52,13,10,25,12797+2,12632,0.125900
2640,52,13,10,34,12797+2,12632,0.124000
2641,52,13,10,22,12797+2,12632,0.122100
2642,52,13,10,23,12797+2,12632,0.120200
2643,52,13,10,26,12797+2,12632,0.118300
2644,52,13,10,23,12797+2,12632,0.116400
2645,52,13,10,25,12797+2,12632,0.114500
2646,52,13,10,27,12797+2,12632,0.112600
2647,52,13,10,25,12797+2,12632,0.110700
2648,52,13,10,26,12797+2,12632,0.108800
2649,52,13,10,23,12797+2,12632,0.106900
2650,52,13,10,24,12797+2,12632,0.105000
2651,52,13,10,24,12797+2,12632,0.103100
2652,52,13,10,23,12797+2,12632,0.101200
2653,52,13,10,24,12797+2,12632,0.099300
2654,52,13,10,29,12797+2,12632,0.097400
2655,52,13,10,27,12797+2,12632,0.095500
2656,52,13,10,26,12797+2,12632,0.093600
2657,52,13,10,20,12797+2,12632,0.091700
2658,52,13,10,23,12797+2,12632,0.089800
2659,52,13,10,25,12797+2,12632,0.087900
2660,52,13,10,33,12797+2,12632,0.086000
2661,52,13,10,23,12797+2,12632,0.084100
2662,52,13,10,26,12797+2,12632,0.082200
2663,52,13,10,20,12797+2,12632,0.080300
2664,52,13,10,23,12797+2,12632,0.078400
2665,52,13,10,24,12797+2,12632,0.076500
2666,52,13,10,23,12797+2,12632,0.074600
2667,52,13,10,20,12797+2,12632,0.072700
2668,52,13,10,23,12797+2,12632,0.070800
2669,52,13,10,27,12797+2,12632,0.068900
2670,52,13,10,22,12797+2,12632,0.067000
2671,52,13,10,22,12797+2,12632,0.065100
2672,52,13,10,25,12797+2,12632,0.063200
2673,52,13,10,23,12797+2,12632,0.061300
2674,52,13,10,26,12797+2,12633,0.059400
2675,52,13,10,21,12797+2,12633,0.057500
2676,52,13,10,24,12797+2,12633,0.055600
2677,52,13,10,20,12797+2,12633,0.053700
2678,52,13,10,25,12797+2,12633,0.051800
2679,52,13,10,23,12797+2,12633,0.049900
2680,52,13,10,22,12797+2,12633,0.048000
2681,52,13,10,24,12797+2,12633,0.046100
2682,52,13,10,23,12797+2,12633,0.044200
2683,52,13,10,23,12797+2,12633,0.042300
2684,52,13,10,20,12797+2,12633,0.040400
2685,52,13,10,23,12797+2,12633,0.038500
2686,52,13,10,26,12797+2,12633,0.036600
2687,52,13,10,26,12797+2,12634,0.034700
2688,52,13,10,23,12797+2,12634,0.032800
2689,52,13,10,25,12797+2,12634,0.030900
2690,52,13,10,22,12797+2,12634,0.029000
2691,52,13,10,21,12797+2,12634,0.027100
2692,52,13,10,20,12797+2,12634,0.025200
2693,52,13,10,23,12797+2,12634,0.023300
2694,52,13,10,26,12797+2,12634,0.021400
2695,52,13,10,24,12797+2,12634,0.019500
2696,52,13,10,22,12797+2,12634,0.017600
2697,52,13,10,20,12797+2,12634,0.015700
2698,52,13,10,23,12797+2,12634,0.013800
2699,52,13,10,23,12797+2,12634,0.011900
2700,52,13,10,20,12797+2,12634,0.010000
2701,53,13,20,40,12797+2,12635,0.198100
2702,53,13,20,41,12797+2,12635,0.196200
2703,53,13,20,44,12797+2,12635,0.194300
2704,53,13,20,51,12797+2,12635,0.192400
2705,53,13,20,42,12797+2,12635,0.190500
2706,53,13,20,43,12797+2,12636,0.188600
2707,53,13,20,45,12797+2,12636,0.186700
2708,53,13,20,40,12797+2,12636,0.184800
2709,53,13,20,47,12797+2,12637,0.182900
2710,53,13,20,45,12797+2,12637,0.181000
2711,53,13,20,41,12797+2,12637,0.179100
2712,53,13,20,44,12797+2,12637,0.177200
2713,53,13,20,41,12797+2,12637,0.175300
2714,53,13,20,43,12797+2,12637,0.173400
2715,53,13,20,42,12797+2,12637,0.171500
2716,53,13,20,49,12797+2,12638,0.169600
2717,53,13,20,45,12797+2,12638,0.167700
2718,53,13,20,40,12797+2,12638,0.165800
2719,53,13,20,41,12797+2,12638,0.163900
2720,53,13,20,42,12797+2,12638,0.162000
2721,53,13,20,42,12797+2,12638,0.160100
2722,53,13,20,40,12797+2,12642,0.158200
2723,53,13,20,41,12797+2,12643,0.156300
2724,53,13,20,42,12797+2,12643,0.154400
2725,53,13,20,41,12797+2,12643,0.152500
2726,53,13,20,42,12797+2,12643,0.150600
2727,53,13,20,47,12797+2,12644,0.148700
2728,53,13,20,43,12797+2,12644,0.146800
2729,53,13,20,40,12797+2,12644,0.144900
2730,53,13,20,41,12797+2,12645,0.143000
2731,53,13,20,45,12797+2,12645,0.141100
2732,53,13,20,41,12797+2,12646,0.139200
2733,53,13,20,41,12797+2,12646,0.137300
2734,53,13,20,41,12797+2,12646,0.135400
2735,53,13,20,43,12797+2,12648,0.133500
2736,53,13,20,42,12797+2,12648,0.131600
2737,53,13,20,41,12797+2,12649,0.129700
2738,53,13,20,50,12797+2,12649,0.127800
2739,53,13,20,42,12797+2,12649,0.125900
2740,53,13,20,43,12797+2,12649,0.124000
2741,53,13,20,43,12797+2,12649,0.122100
2742,53,13,20,43,12797+2,12649,0.120200
2743,53,13,20,41,12797+2,12649,0.118300
2744,53,13,20,43,12797+2,12650,0.116400
2745,53,13,20,42,12797+2,12650,0.114500
2746,53,13,20,41,12797+2,12650,0.112600
2747,53,13,20,41,12797+2,12650,0.110700
2748,53,13,20,46,12797+2,12650,0.108800
2749,53,13,20,43,12797+2,12650,0.106900
2750,53,13,20,44,12797+2,12650,0.105000
2751,53,13,20,42,12797+2,12650,0.103100
2752,53,13,20,40,12797+2,12650,0.101200
2753,53,13,20,41,12797+2,12650,0.099300
2754,53,13,20,40,12797+2,12650,0.097400
2755,53,13,20,41,12797+2,12650,0.095500
2756,53,13,20,42,12797+2,12650,0.093600
2757,53,13,20,40,12797+2,12650,0.091700
2758,53,13,20,39,12797+2,12650,0.089800
2759,53,13,20,40,12797+2,12650,0.087900
2760,53,13,20,41,12797+2,12650,0.086000
2761,53,13,20,41,12797+2,12650,0.084100
2762,53,13,20,42,12797+2,12650,0.082200
2763,53,13,20,40,12797+2,12650,0.080300
2764,53,13,20,42,12797+2,12650,0.078400
2765,53,13,20,40,12797+2,12650,0.076500
2766,53,13,20,43,12797+2,12650,0.074600
2767,53,13,20,40,12797+2,12650,0.072700
2768,53,13,20,39,12797+2,12650,0.070800
2769,53,13,20,45,12797+2,12650,0.068900
2770,53,13,20,41,12797+2,12651,0.067000
2771,53,13,20,42,12797+2,12652,0.065100
2772,53,13,20,42,12797+2,12652,0.063200
2773,53,13,20,42,12797+2,12652,0.061300
2774,53,13,20,40,12797+2,12652,0.059400
2775,53,13,20,41,12797+2,12652,0.057500
2776,53,13,20,40,12797+2,12652,0.055600
2777,53,13,20,39,12797+2,12652,0.053700
2778,53,13,20,40,12797+2,12652,0.051800
2779,53,13,20,40,12797+2,12652,0.049900
2780,53,13,20,40,12797+2,12652,0.048000
2781,53,13,20,44,12797+2,12652,0.046100
2782,53,13,20,40,12797+2,12652,0.044200
2783,53,13,20,39,12797+2,12652,0.042300
2784,53,13,20,39,12797+2,12652,0.040400
2785,53,13,20,39,12797+2,12652,0.038500
2786,53,13,20,41,12797+2,12652,0.036600
2787,53,13,20,42,12797+2,12652,0.034700
2788,53,13,20,41,12797+2,12652,0.032800
2789,53,13,20,42,12797+2,12652,0.030900
2790,53,13,20,39,12797+2,12652,0.029000
2791,53,13,20,40,12797+2,12652,0.027100
2792,53,13,20,41,12797+2,12652,0.025200
2793,53,13,20,39,12797+2,12652,0.023300
2794,53,13,20,43,12797+2,12652,0.021400
2795,53,13,20,40,12797+2,12652,0.019500
2796,53,13,20,40,12797+2,12652,0.017600
2797,53,13,20,40,12797+2,12652,0.015700
2798,53,13,20,41,12797+2,12652,0.013800
2799,53,13,20,41,12797+2,12652,0.011900
2800,53,13,20,39,12797+2,12652,0.010000
2801,54,13,30,62,12797+2,12652,0.198100
2802,54,13,30,67,12797+2,12654,0.196200
2803,54,13,30,61,12797+2,12655,0.194300
2804,54,13,30,61,12797+2,12655,0.192400
2805,54,13,30,64,12797+2,12655,0.190500
2806,54,13,30,60,12797+2,12655,0.188600
2807,54,13,30,63,12797+2,12655,0.186700
2808,54,13,30,65,12797+2,12655,0.184800
2809,54,13,30,60,12797+2,12656,0.182900
2810,54,13,30,61,12797+2,12656,0.181000
2811,54,13,30,62,12797+2,12656,0.179100
2812,54,13,30,62,12797+2,12656,0.177200
2813,54,13,30,61,12797+2,12656,0.175300
2814,54,13,30,60,12797+2,12656,0.173400
2815,54,13,30,67,12797+2,12657,0.171500
2816,54,13,30,61,12797+2,12657,0.169600
2817,54,13,30,61,12797+2,12658,0.167700
2818,54,13,30,60,12797+2,12658,0.165800
2819,54,13,30,62,12797+2,12659,0.163900
2820,54,13,30,61,12797+2,12659,0.162000
2821,54,13,30,61,12797+2,12659,0.160100
2822,54,13,30,61,12797+2,12660,0.158200
2823,54,13,30,62,12797+2,12661,0.156300
2824,54,13,30,62,12797+2,12662,0.154400
2825,54,13,30,61,12797+2,12664,0.152500
2826,54,13,30,65,12797+2,12665,0.150600
2827,54,13,30,60,12797+2,12666,0.148700
2828,54,13,30,60,12797+2,12666,0.146800
2829,54,13,30,61,12797+2,12666,0.144900
2830,54,13,30,62,12797+2,12666,0.143000
2831,54,13,30,60,12797+2,12666,0.141100
2832,54,13,30,64,12797+2,12667,0.139200
2833,54,13,30,59,12797+2,12667,0.137300
2834,54,13,30,60,12797+2,12667,0.135400
2835,54,13,30,60,12797+2,12667,0.133500
2836,54,13,30,59,12797+2,12668,0.131600
2837,54,13,30,63,12797+2,12668,0.129700
2838,54,13,30,60,12797+2,12670,0.127800
2839,54,13,30,60,12797+2,12670,0.125900
2840,54,13,30,59,12797+2,12670,0.124000
2841,54,13,30,62,12797+2,12671,0.122100
2842,54,13,30,61,12797+2,12671,0.120200
2843,54,13,30,62,12797+2,12671,0.118300
2844,54,13,30,60,12797+2,12672,0.116400
2845,54,13,30,59,12797+2,12672,0.114500
2846,54,13,30,60,12797+2,12672,0.112600
2847,54,13,30,59,12797+2,12672,0.110700
2848,54,13,30,62,12797+2,12672,0.108800
2849,54,13,30,63,12797+2,12672,0.106900
2850,54,13,30,60,12797+2,12672,0.105000
2851,54,13,30,60,12797+2,12672,0.103100
2852,54,13,30,62,12797+2,12672,0.101200
2853,54,13,30,61,12797+2,12673,0.099300
2854,54,13,30,62,12797+2,12674,0.097400
2855,54,13,30,59,12797+2,12674,0.095500
2856,54,13,30,60,12797+2,12674,0.093600
2857,54,13,30,59,12797+2,12675,0.091700
2858,54,13,30,63,12797+2,12675,0.089800
2859,54,13,30,59,12797+2,12677,0.087900
2860,54,13,30,61,12797+2,12677,0.086000
2861,54,13,30,63,12797+2,12677,0.084100
2862,54,13,30,59,12797+2,12677,0.082200
2863,54,13,30,62,12797+2,12678,0.080300
2864,54,13,30,60,12797+2,12678,0.078400
2865,54,13,30,59,12797+2,12678,0.076500
2866,54,13,30,59,12797+2,12679,0.074600
2867,54,13,30,60,12797+2,12679,0.072700
2868,54,13,30,60,12797+2,12679,0.070800
2869,54,13,30,61,12797+2,12680,0.068900
2870,54,13,30,61,12797+2,12680,0.067000
2871,54,13,30,59,12797+2,12680,0.065100
2872,54,13,30,61,12797+2,12680,0.063200
2873,54,13,30,62,12797+2,12680,0.061300
2874,54,13,30,59,12797+2,12680,0.059400
2875,54,13,30,59,12797+2,12680,0.057500
2876,54,13,30,60,12797+2,12680,0.055600
2877,54,13,30,61,12797+2,12680,0.053700
2878,54,13,30,59,12797+2,12680,0.051800
2879,54,13,30,62,12797+2,12680,0.049900
2880,54,13,30,60,12797+2,12680,0.048000
2881,54,13,30,62,12797+2,12680,0.046100
2882,54,13,30,60,12797+2,12680,0.044200
2883,54,13,30,60,12797+2,12680,0.042300
2884,54,13,30,60,12797+2,12680,0.040400
2885,54,13,30,61,12797+2,12681,0.038500
2886,54,13,30,63,12797+2,12681,0.036600
2887,54,13,30,61,12797+2,12681,0.034700
2888,54,13,30,60,12797+2,12681,0.032800
2889,54,13,30,60,12797+2,12681,0.030900
2890,54,13,30,61,12797+2,12681,0.029000
2891,54,13,30,59,12797+2,12681,0.027100
2892,54,13,30,60,12797+2,12681,0.025200
2893,54,13,30,61,12797+2,12681,0.023300
2894,54,13,30,60,12797+2,12681,0.021400
2895,54,13,30,59,12797+2,12681,0.019500
2896,54,13,30,61,12797+2,12681,0.017600
2897,54,13,30,60,12797+2,12681,0.015700
2898,54,13,30,61,12797+2,12681,0.013800
2899,54,13,30,60,12797+2,12681,0.011900
2900,54,13,30,60,12797+2,12681,0.010000
2901,55,13,40,86,12797+2,12683,0.198100
2902,55,13,40,82,12797+2,12685,0.196200
2903,55,13,40,81,12797+2,12685,0.194300
2904,55,13,40,80,12797+2,12685,0.192400
2905,55,13,40,84,12797+2,12685,0.190500
2906,55,13,40,84,12797+2,12685,0.188600
2907,55,13,40,81,12797+2,12686,0.186700
2908,55,13,40,80,12797+2,12686,0.184800
2909,55,13,40,80,12797+2,12687,0.182900
2910,55,13,40,81,12797+2,12687,0.181000
2911,55,13,40,79,12797+2,12687,0.179100
2912,55,13,40,79,12797+2,12688,0.177200
2913,55,13,40,81,12797+2,12689,0.175300
2914,55,13,40,81,12797+2,12689,0.173400
2915,55,13,40,82,12797+2,12690,0.171500
2916,55,13,40,79,12797+2,12690,0.169600
2917,55,13,40,80,12797+2,12690,0.167700
2918,55,13,40,83,12797+2,12690,0.165800
2919,55,13,40,80,12797+2,12691,0.163900
2920,55,13,40,81,12797+2,12692,0.162000
2921,55,13,40,79,12797+2,12692,0.160100
2922,55,13,40,79,12797+2,12692,0.158200
2923,55,13,40,84,12797+2,12693,0.156300
2924,55,13,40,81,12797+2,12693,0.154400
2925,55,13,40,80,12797+2,12693,0.152500
2926,55,13,40,79,12797+2,12693,0.150600
2927,55,13,40,81,12797+2,12694,0.148700
2928,55,13,40,80,12797+2,12694,0.146800
2929,55,13,40,79,12797+2,12694,0.144900
2930,55,13,40,83,12797+2,12695,0.143000
2931,55,13,40,79,12797+2,12695,0.141100
2932,55,13,40,82,12797+2,12696,0.139200
2933,55,13,40,79,12797+2,12696,0.137300
2934,55,13,40,80,12797+2,12696,0.135400
2935,55,13,40,79,12797+2,12696,0.133500
2936,55,13,40,84,12797+2,12696,0.131600
2937,55,13,40,81,12797+2,12698,0.129700
2938,55,13,40,80,12797+2,12699,0.127800
2939,55,13,40,80,12797+2,12699,0.125900
2940,55,13,40,80,12797+2,12699,0.124000
2941,55,13,40,80,12797+2,12700,0.122100
2942,55,13,40,81,12797+2,12700,0.120200
2943,55,13,40,82,12797+2,12700,0.118300
2944,55,13,40,81,12797+2,12700,0.116400
2945,55,13,40,80,12797+2,12700,0.114500
2946,55,13,40,80,12797+2,12700,0.112600
2947,55,13,40,80,12797+2,12700,0.110700
2948,55,13,40,79,12797+2,12700,0.108800
2949,55,13,40,79,12797+2,12700,0.106900
2950,55,13,40,79,12797+2,12702,0.105000
2951,55,13,40,80,12797+2,12702,0.103100
2952,55,13,40,79,12797+2,12703,0.101200
2953,55,13,40,82,12797+2,12703,0.099300
2954,55,13,40,82,12797+2,12703,0.097400
